,switch,in_port,eth_dst,packet_count,byte_count,userID,instanceID,runID,timestamp,stageID,appName,time,scores,anomaly
70,2,1,00:00:00:00:00:02,0.02247191011235955,0.023706410429918348,aaltosea1,rohe_test_isntance,experiment1,1700567337.159263,rohe_test_stage,sdn,10.039326906204224,-0.4263220302253914,-1
71,2,1,00:00:00:00:00:02,0.02247191011235955,0.023706410429918348,aaltosea1,rohe_test_isntance,experiment1,1700567304.048081,rohe_test_stage,sdn,10.028568744659424,-0.7887327293628208,-1
80,2,1,00:00:00:00:00:07,0.21978021978021978,0.2388527794191173,aaltosea1,rohe_test_isntance,experiment1,1700567298.0337641,rohe_test_stage,sdn,10.029662132263184,-0.7884178154518313,-1
82,2,1,00:00:00:00:00:08,0.0,0.0,aaltosea1,rohe_test_isntance,experiment1,1700567284.9930172,rohe_test_stage,sdn,10.035794258117676,-2.3304303259874737,-1
84,2,1,00:00:00:00:00:08,0.33707865168539325,0.31773416218481526,aaltosea1,rohe_test_isntance,experiment1,1700567287.000742,rohe_test_stage,sdn,10.035364866256714,-127.08911020297114,-1
85,2,1,00:00:00:00:00:08,0.6629213483146067,0.6822658378151848,aaltosea1,rohe_test_isntance,experiment1,1700567297.030168,rohe_test_stage,sdn,10.029426097869873,-82.62952059489946,-1
86,2,1,00:00:00:00:00:08,0.0,0.0,aaltosea1,rohe_test_isntance,experiment1,1700567331.1353788,rohe_test_stage,sdn,10.03847599029541,-1.8857141814470788,-1
88,2,1,00:00:00:00:00:08,0.02247191011235955,0.024469744592675376,aaltosea1,rohe_test_isntance,experiment1,1700567328.1249762,rohe_test_stage,sdn,10.036744117736816,-1.7460128090696578,-1
94,2,2,00:00:00:00:00:02,0.02197802197802198,0.024034943285766556,aaltosea1,rohe_test_isntance,experiment1,1700567320.091766,rohe_test_stage,sdn,10.027629137039185,-0.4213243181102402,-1
97,2,2,00:00:00:00:00:02,0.978021978021978,0.9822310647639956,aaltosea1,rohe_test_isntance,experiment1,1700567296.0290549,rohe_test_stage,sdn,10.029706954956055,-8.294173931468722,-1
6,1,1,00:00:00:00:00:04,0.20298839612144334,0.20289656634541486,aaltosea1,rohe_test_isntance,experiment1,1700567282.986689,rohe_test_stage,sdn,10.031350135803223,-0.42234644420407164,-1
12,1,2,00:00:00:00:00:04,1.0,1.0,aaltosea1,rohe_test_isntance,experiment1,1700567340.1689532,rohe_test_stage,sdn,10.03947114944458,-0.03188973273971918,-1
18,1,3,00:00:00:00:00:04,0.03914505283381364,0.03915419466333932,aaltosea1,rohe_test_isntance,experiment1,1700567331.1353788,rohe_test_stage,sdn,10.03847599029541,-0.10625316366617166,-1
19,1,3,00:00:00:00:00:04,0.026016650656420108,0.026022726514489322,aaltosea1,rohe_test_isntance,experiment1,1700567311.0660632,rohe_test_stage,sdn,10.02475619316101,-0.019602401010895498,-1
21,1,3,00:00:00:00:00:04,1.0,1.0,aaltosea1,rohe_test_isntance,experiment1,1700567340.1689532,rohe_test_stage,sdn,10.03947114944458,-0.04749744576921988,-1
26,1,3,00:00:00:00:00:04,0.20076849183477424,0.20081537876412067,aaltosea1,rohe_test_isntance,experiment1,1700567283.9897668,rohe_test_stage,sdn,10.033861875534058,-0.08223610261325076,-1
39,1,4,00:00:00:00:00:02,0.0,0.0,aaltosea1,rohe_test_isntance,experiment1,1700567317.0847201,rohe_test_stage,sdn,10.03104829788208,-1.6774238495557898,-1
48,1,4,00:00:00:00:00:03,0.9905660377358491,0.9808450494681247,aaltosea1,rohe_test_isntance,experiment1,1700567345.1787891,rohe_test_stage,sdn,10.028733253479004,-0.49061589575834197,-1
